---------- Counts of Element Pb ----------
row	column	line1	line2	ratio
13	64	98	78	1.247220
13	65	70	55	1.267488
13	66	38	36	1.051666
13	67	17	17	1.019731
13	68	0	0	0.000000
13	69	19	20	0.942707
13	70	0	0	0.000000
13	71	0	0	0.000000
13	72	0	0	0.000000
13	73	0	0	0.000000
13	74	0	0	0.000000
13	75	0	0	0.000000
13	76	0	0	0.000000
14	0	0	0	0.000000
14	1	20	0	0.000000
14	2	11	0	0.000000
14	3	0	0	0.000000
14	4	0	0	0.000000
14	5	0	0	0.000000
14	6	0	0	0.000000
14	7	0	0	0.000000
14	8	0	0	0.000000
14	9	0	0	0.000000
14	10	32	22	1.435953
14	11	0	0	0.000000
14	12	53	26	1.998016
14	13	51	30	1.677473
14	14	55	31	1.754014
14	15	45	32	1.401846
14	16	52	32	1.604627
14	17	71	50	1.412044
14	18	56	38	1.461874
14	19	61	27	2.213942
14	20	40	31	1.281242
14	21	67	24	2.732311
14	22	0	0	0.000000
14	23	65	32	2.000972
14	24	52	42	1.232543
14	25	61	0	0.000000
14	26	59	0	0.000000
14	27	73	50	1.450347
14	28	122	62	1.954237
14	29	125	65	1.908514
14	30	152	85	1.779997
14	31	141	87	1.614445
14	32	143	90	1.581790
14	33	108	65	1.643605
14	34	107	60	1.771146
14	35	157	92	1.710088
14	36	134	116	1.151144
14	37	153	128	1.194489
14	38	145	77	1.882568
14	39	211	150	1.404740
14	40	241	155	1.557217
14	41	138	106	1.304212
14	42	85	69	1.230716
14	43	53	42	1.255820
14	44	76	41	1.833496
14	45	78	36	2.127168
14	46	86	48	1.775789
14	47	72	54	1.327141
14	48	67	47	1.414932
14	49	0	0	0.000000
14	50	63	56	1.121656
14	51	65	49	1.319960
14	52	59	39	1.497710
14	53	81	48	1.669650
14	54	90	58	1.542419
14	55	85	53	1.594960
14	56	113	67	1.681980
14	57	135	89	1.507754
14	58	132	112	1.178099
14	59	174	122	1.422676
14	60	153	103	1.478810
14	61	123	90	1.355441
14	62	147	98	1.496773
14	63	127	90	1.401905
14	64	126	89	1.415049
14	65	100	64	1.556710
14	66	47	45	1.048891
14	67	27	21	1.276019
14	68	0	0	0.000000
14	69	18	0	0.000000
14	70	0	0	0.000000
14	71	0	0	0.000000
14	72	30	0	0.000000
14	73	26	22	1.144313
14	74	15	14	1.086404
14	75	29	21	1.385184
14	76	0	0	0.000000
15	0	0	0	0.000000
15	1	8	10	0.742977
15	2	0	0	0.000000
15	3	0	0	0.000000
15	4	0	0	0.000000
15	5	0	0	0.000000
15	6	0	0	0.000000
15	7	9	0	0.000000
15	8	16	14	1.133333
15	9	32	22	1.426868
15	10	24	21	1.136233
15	11	29	23	1.249983
15	12	41	18	2.180172
15	13	52	24	2.120973
15	14	50	40	1.240098
15	15	37	36	1.019959
15	16	55	24	2.242672
15	17	62	36	1.702833
15	18	66	41	1.595248
15	19	46	49	0.939617
15	20	50	41	1.215168
15	21	51	37	1.360465
15	22	57	43	1.317461
15	23	58	0	0.000000
15	24	55	23	2.333334
15	25	44	36	1.218216
15	26	57	35	1.607724
15	27	66	45	1.456512
15	28	91	47	1.903320
15	29	117	57	2.037669
15	30	124	71	1.732946
15	31	148	116	1.273726
15	32	145	87	1.652711
15	33	115	87	1.314249
15	34	123	92	1.334838
15	35	156	106	1.465140
15	36	176	117	1.495959
15	37	137	121	1.133494
15	38	151	131	1.153948
15	39	227	152	1.491612
15	40	265	151	1.751976
15	41	155	109	1.418458
15	42	115	81	1.413595
15	43	77	43	1.772795
15	44	67	65	1.029680
15	45	78	64	1.216522
15	46	78	65	1.196995
15	47	72	49	1.462197
15	48	57	46	1.234286
15	49	53	47	1.124441
15	50	76	43	1.751032
15	51	78	44	1.755724
15	52	66	39	1.675411
15	53	63	49	1.277678
15	54	92	72	1.272452
15	55	111	72	1.540053
15	56	139	111	1.244681
15	57	162	131	1.230161
15	58	144	91	1.577032
15	59	154	113	1.361223
15	60	127	99	1.279188
15	61	133	102	1.298974
15	62	131	95	1.367514
15	63	159	133	1.193973
15	64	152	125	1.211703
15	65	138	93	1.480145
15	66	96	74	1.293434
15	67	47	39	1.195108
15	68	0	0	0.000000
15	69	0	0	0.000000
15	70	0	0	0.000000
15	71	0	0	0.000000
15	72	0	0	0.000000
15	73	33	13	2.486010
15	74	0	0	0.000000
15	75	0	0	0.000000
15	76	14	0	0.000000
16	0	0	0	0.000000
16	1	15	0	0.000000
16	2	0	0	0.000000
16	3	0	0	0.000000
16	4	0	0	0.000000
16	5	0	0	0.000000
16	6	7	0	0.000000
16	7	15	16	0.941189
16	8	22	16	1.351829
16	9	37	24	1.519891
16	10	33	30	1.096597
16	11	42	0	0.000000
16	12	39	37	1.053878
16	13	47	41	1.142977
16	14	43	0	0.000000
16	15	44	38	1.153849
16	16	58	33	1.736372
16	17	64	36	1.753000
16	18	54	34	1.566284
16	19	57	24	2.312026
16	20	56	42	1.319076
16	21	62	39	1.575325
16	22	64	44	1.444901
16	23	54	39	1.375177
16	24	58	43	1.339015
16	25	47	33	1.410902
16	26	63	40	1.561011
16	27	68	64	1.063802
16	28	82	69	1.185262
16	29	114	72	1.571750
16	30	141	88	1.595205
16	31	157	107	1.464902
16	32	196	106	1.835215
16	33	151	96	1.569177
16	34	126	78	1.603215
16	35	171	113	1.507222
16	36	167	118	1.409170
16	37	128	111	1.149441
16	38	129	97	1.325283
16	39	194	133	1.452919
16	40	219	167	1.311135
16	41	182	129	1.402198
16	42	149	79	1.873516
16	43	74	43	1.709709
16	44	80	46	1.726666
16	45	83	47	1.752696
16	46	84	76	1.101473
16	47	89	67	1.323506
16	48	77	45	1.695647
16	49	72	52	1.378537
16	50	74	49	1.497579
16	51	64	62	1.033159
16	52	77	46	1.656275
16	53	82	69	1.185826
16	54	107	65	1.637599
16	55	128	110	1.163234
16	56	165	119	1.378393
16	57	149	116	1.283864
16	58	180	122	1.479367
16	59	157	117	1.337878
16	60	178	98	1.804321
16	61	156	111	1.400813
16	62	164	112	1.452771
16	63	170	103	1.646476
16	64	158	120	1.314498
16	65	173	119	1.450783
16	66	99	78	1.263556
16	67	68	45	1.518454
16	68	45	24	1.867034
16	69	17	0	0.000000
16	70	19	20	0.940032
16	71	0	0	0.000000
16	72	0	0	0.000000
16	73	23	0	0.000000
16	74	0	0	0.000000
16	75	0	0	0.000000
16	76	0	0	0.000000
17	0	0	0	0.000000
17	1	0	0	0.000000
17	2	0	0	0.000000
17	3	0	0	0.000000
17	4	0	0	0.000000
17	5	0	0	0.000000
17	6	7	0	0.000000
17	7	19	0	0.000000
17	8	36	23	1.521010
17	9	42	33	1.258822
17	10	33	29	1.126606
17	11	42	33	1.262816
17	12	39	29	1.333407
17	13	49	30	1.610870
17	14	45	35	1.277771
17	15	39	0	0.000000
17	16	55	29	1.866634
17	17	64	40	1.585389
17	18	69	43	1.591194
17	19	58	37	1.552617
17	20	65	30	2.126949
17	21	54	44	1.213035
17	22	51	36	1.406902
17	23	54	0	0.000000
17	24	62	0	0.000000
17	25	63	31	1.998692
17	26	73	46	1.575577
17	27	78	56	1.385654
17	28	98	65	1.500803
17	29	86	72	1.189567
17	30	134	99	1.344889
17	31	188	134	1.400837
17	32	200	126	1.589300
17	33	161	107	1.496612
17	34	159	93	1.707684
17	35	165	116	1.415638
17	36	191	138	1.382044
17	37	190	90	2.107728
17	38	155	108	1.435619
17	39	206	142	1.441564
17	40	222	158	1.399644
17	41	189	121	1.557984
17	42	176	118	1.485066
17	43	111	65	1.695007
17	44	81	53	1.512374
17	45	107	55	1.916741
17	46	92	72	1.261542
17	47	101	67	1.500142
17	48	96	57	1.672937
17	49	100	54	1.822009
17	50	84	54	1.546654
17	51	65	47	1.375005
17	52	78	42	1.837213
17	53	76	61	1.242816
17	54	97	68	1.420814
17	55	110	87	1.262843
17	56	175	110	1.587464
17	57	175	120	1.453315
17	58	151	113	1.331424
17	59	173	112	1.542800
17	60	159	103	1.532864
17	61	153	104	1.468259
17	62	170	113	1.497391
17	63	170	104	1.625352
17	64	182	144	1.260506
17	65	173	122	1.415052
17	66	137	111	1.230678
17	67	102	69	1.483963
17	68	44	46	0.952636
17	69	28	0	0.000000
17	70	0	0	0.000000
17	71	0	0	0.000000
17	72	17	0	0.000000
17	73	0	0	0.000000
17	74	24	0	0.000000
17	75	13	0	0.000000
17	76	18	0	0.000000
18	0	0	0	0.000000
18	1	0	0	0.000000
18	2	0	0	0.000000
18	3	0	0	0.000000
18	4	0	0	0.000000
18	5	0	0	0.000000
18	6	19	10	1.818182
18	7	26	19	1.340022
18	8	48	23	2.035917
18	9	40	33	1.202510
18	10	28	26	1.070578
18	11	33	32	1.029088
18	12	38	33	1.148047
18	13	61	39	1.550125
18	14	53	37	1.421025
18	15	46	27	1.682128
18	16	64	47	1.354807
18	17	67	34	1.932479
18	18	76	42	1.787817
18	19	45	39	1.148950
18	20	50	33	1.500182
18	21	56	31	1.782897
18	22	42	46	0.915441
18	23	56	37	1.497128
18	24	64	34	1.857052
18	25	73	44	1.646437
18	26	68	41	1.647970
18	27	82	41	1.976322
18	28	77	57	1.345756
18	29	88	57	1.539068
18	30	117	69	1.689147
18	31	158	103	1.529107
18	32	231	129	1.785085
18	33	173	128	1.344130
18	34	131	97	1.351581
18	35	176	132	1.327007
18	36	194	140	1.383700
18	37	192	132	1.449112
18	38	207	141	1.463477
18	39	224	173	1.294721
18	40	237	187	1.265407
18	41	245	162	1.508616
18	42	170	127	1.333516
18	43	120	73	1.638914
18	44	64	59	1.082535
18	45	105	64	1.630132
18	46	122	76	1.597409
18	47	117	69	1.685266
18	48	122	78	1.557207
18	49	105	79	1.323815
18	50	88	68	1.290811
18	51	81	60	1.358342
18	52	68	47	1.437462
18	53	65	57	1.139400
18	54	94	71	1.319553
18	55	143	97	1.464925
18	56	189	109	1.721536
18	57	180	138	1.303859
18	58	168	108	1.549146
18	59	165	119	1.379693
18	60	142	122	1.158213
18	61	169	105	1.602210
18	62	166	115	1.439141
18	63	166	128	1.296282
18	64	193	145	1.330113
18	65	192	133	1.441044
18	66	162	107	1.501972
18	67	124	80	1.540068
18	68	72	63	1.138940
18	69	42	22	1.904465
18	70	0	0	0.000000
18	71	20	0	0.000000
18	72	36	0	0.000000
18	73	25	0	0.000000
18	74	0	0	0.000000
18	75	32	0	0.000000
18	76	0	0	0.000000
19	0	0	0	0.000000
19	1	0	0	0.000000
19	2	0	0	0.000000
19	3	0	0	0.000000
19	4	0	0	0.000000
19	5	8	0	0.000000
19	6	0	0	0.000000
19	7	0	0	0.000000
19	8	54	31	1.690655
19	9	46	0	0.000000
19	10	43	26	1.629552
19	11	53	21	2.456409
19	12	42	30	1.388070
19	13	46	27	1.677792
19	14	64	29	2.164743
19	15	49	34	1.426154
19	16	58	34	1.685719
19	17	59	46	1.276612
19	18	45	36	1.235852
19	19	44	37	1.183085
19	20	52	0	0.000000
19	21	42	23	1.792356
19	22	48	30	1.578915
19	23	59	0	0.000000
19	24	77	42	1.814002
19	25	53	45	1.174612
19	26	63	46	1.351188
19	27	70	59	1.184164
19	28	87	54	1.600308
19	29	85	61	1.381634
19	30	106	81	1.302489
19	31	146	98	1.480736
19	32	161	121	1.330514
19	33	156	147	1.062981
19	34	139	125	1.112364
19	35	170	118	1.436890
19	36	209	143	1.453540
19	37	210	170	1.235062
19	38	233	138	1.683103
19	39	256	181	1.411218
19	40	275	230	1.196736
19	41	311	191	1.629387
19	42	195	152	1.280462
19	43	138	81	1.691766
19	44	81	65	1.242916
19	45	87	62	1.393168
19	46	93	72	1.288182
19	47	147	77	1.901871
19	48	126	83	1.513289
19	49	146	79	1.841549
19	50	94	77	1.219224
19	51	79	53	1.467995
19	52	73	47	1.542953
19	53	74	44	1.659434
19	54	88	44	1.976125
19	55	117	76	1.532496
19	56	184	121	1.517091
19	57	202	126	1.599102
19	58	175	108	1.622237
19	59	167	103	1.607607
19	60	138	121	1.139001
19	61	168	120	1.406070
19	62	186	136	1.363601
19	63	196	128	1.527094
19	64	206	124	1.661292
19	65	198	150	1.317274
19	66	194	130	1.488663
19	67	130	108	1.197015
19	68	102	64	1.583982
19	69	64	37	1.726376
19	70	0	0	0.000000
19	71	20	27	0.724384
19	72	26	19	1.364293
19	73	0	0	0.000000
19	74	24	21	1.145347
19	75	0	0	0.000000
19	76	21	0	0.000000
20	0	0	0	0.000000
20	1	0	0	0.000000
20	2	0	0	0.000000
20	3	0	0	0.000000
20	4	6	0	0.000000
20	5	0	0	0.000000
20	6	0	0	0.000000
20	7	38	21	1.756907
20	8	36	23	1.541002
20	9	47	37	1.255151
20	10	36	30	1.198175
20	11	45	27	1.640490
20	12	42	22	1.875022
20	13	48	36	1.325289
20	14	52	27	1.892688
20	15	45	41	1.095823
20	16	42	24	1.720010
20	17	56	52	1.073777
20	18	72	36	1.972961
20	19	62	35	1.742213
20	20	46	35	1.299556
20	21	51	35	1.444513
20	22	51	29	1.733333
20	23	66	34	1.914375
20	24	59	54	1.089534
20	25	62	42	1.463087
20	26	61	45	1.347862
20	27	74	44	1.667408
20	28	83	47	1.749816
20	29	87	52	1.653468
20	30	88	52	1.678279
20	31	152	105	1.444125
20	32	232	146	1.588994
20	33	231	149	1.545964
20	34	191	135	1.412596
20	35	179	110	1.625687
20	36	210	162	1.296244
20	37	212	148	1.435102
20	38	214	187	1.144910
20	39	307	205	1.495033
20	40	332	224	1.485574
20	41	312	209	1.488168
20	42	228	171	1.331625
20	43	157	80	1.948978
20	44	98	64	1.523114
20	45	97	51	1.882887
20	46	106	67	1.572312
20	47	127	74	1.703451
20	48	130	87	1.500381
20	49	129	98	1.313581
20	50	138	91	1.511337
20	51	106	62	1.698423
20	52	86	60	1.426216
20	53	70	47	1.480970
20	54	82	59	1.375819
20	55	134	56	2.367651
20	56	188	136	1.379220
20	57	215	129	1.661358
20	58	184	132	1.398693
20	59	156	116	1.342881
20	60	162	106	1.517416
20	61	188	118	1.588463
20	62	185	143	1.295058
20	63	197	153	1.288220
20	64	192	129	1.483247
20	65	231	116	1.980980
20	66	183	135	1.347634
20	67	170	111	1.529286
20	68	113	74	1.518753
20	69	53	33	1.596717
20	70	0	0	0.000000
20	71	0	0	0.000000
20	72	0	0	0.000000
20	73	28	0	0.000000
20	74	16	0	0.000000
20	75	27	19	1.411723
20	76	14	18	0.790187
21	0	0	0	0.000000
21	1	0	0	0.000000
21	2	0	0	0.000000
21	3	0	0	0.000000
21	4	9	7	1.250000
21	5	23	11	2.001685
21	6	26	27	0.956669
21	7	44	27	1.607134
21	8	41	31	1.304842
21	9	44	26	1.666654
21	10	34	25	1.345785
21	11	49	33	1.465951
21	12	40	34	1.164280
21	13	57	36	1.558545
21	14	45	41	1.095768
21	15	45	30	1.485775
21	16	0	0	0.000000
21	17	55	39	1.399925
21	18	59	42	1.395302
21	19	54	33	1.620292
21	20	43	33	1.288680
21	21	50	34	1.457398
21	22	58	31	1.835931
21	23	63	41	1.523797
21	24	74	53	1.385864
21	25	76	42	1.790705
21	26	62	53	1.166675
21	27	65	47	1.370845
21	28	72	43	1.659124
21	29	86	47	1.809144
21	30	97	71	1.359647
21	31	137	82	1.662218
21	32	181	133	1.357149
21	33	243	164	1.479979
21	34	259	169	1.528536
21	35	195	165	1.184830
21	36	233	146	1.590001
21	37	252	155	1.622058
21	38	272	166	1.632686
21	39	284	204	1.389038
21	40	303	240	1.259207
21	41	300	232	1.290619
21	42	231	196	1.177594
21	43	150	118	1.267703
21	44	103	79	1.303573
21	45	80	56	1.422567
21	46	94	73	1.280185
21	47	122	59	2.071950
21	48	169	105	1.605739
21	49	160	124	1.288581
21	50	126	84	1.487601
21	51	121	75	1.599067
21	52	86	54	1.573901
21	53	75	54	1.379137
21	54	69	55	1.253270
21	55	93	80	1.161221
21	56	173	128	1.345563
21	57	216	147	1.469445
21	58	195	124	1.568443
21	59	161	99	1.624319
21	60	175	122	1.430300
21	61	210	128	1.634908
21	62	184	146	1.259272
21	63	186	155	1.197396
21	64	174	128	1.350611
21	65	198	134	1.474344
21	66	166	127	1.305553
21	67	167	103	1.612030
21	68	95	69	1.369052
21	69	58	38	1.510568
21	70	0	0	0.000000
21	71	14	21	0.684443
21	72	0	0	0.000000
21	73	0	0	0.000000
21	74	0	0	0.000000
21	75	14	0	0.000000
21	76	15	0	0.000000
22	0	0	0	0.000000
22	1	0	0	0.000000
22	2	0	0	0.000000
22	3	0	0	0.000000
22	4	10	13	0.785714
22	5	34	17	1.944293
22	6	39	24	1.588939
22	7	49	26	1.842005
22	8	36	23	1.541876
22	9	44	23	1.875013
22	10	47	21	2.181758
22	11	39	23	1.641619
22	12	47	19	2.403673
22	13	54	23	2.301247
22	14	33	31	1.062210
22	15	45	21	2.090996
22	16	57	38	1.483748
22	17	80	41	1.928218
22	18	44	37	1.179922
22	19	51	25	1.995138
22	20	51	18	2.732737
22	21	45	41	1.094166
22	22	77	43	1.773664
22	23	68	45	1.504141
22	24	82	42	1.929854
22	25	68	30	2.222438
22	26	44	43	1.022728
22	27	67	34	1.941436
22	28	63	43	1.454545
22	29	65	47	1.375173
22	30	86	48	1.779479
22	31	137	71	1.916590
22	32	198	101	1.949486
22	33	232	160	1.447976
22	34	236	171	1.376534
22	35	230	150	1.528014
22	36	227	142	1.595673
22	37	204	166	1.227986
22	38	279	205	1.358445
22	39	302	190	1.591962
22	40	314	207	1.518121
22	41	297	221	1.339765
22	42	238	185	1.286964
22	43	175	121	1.451766
22	44	134	79	1.683589
22	45	103	78	1.316474
22	46	92	67	1.359856
22	47	129	104	1.238448
22	48	186	132	1.406967
22	49	179	131	1.364119
22	50	157	107	1.465740
22	51	102	88	1.151967
22	52	115	63	1.811284
22	53	81	61	1.323611
22	54	87	56	1.552163
22	55	91	74	1.224878
22	56	162	106	1.523540
22	57	206	143	1.437728
22	58	195	145	1.344416
22	59	173	116	1.488174
22	60	166	105	1.574763
22	61	192	108	1.765868
22	62	217	123	1.760153
22	63	207	128	1.613142
22	64	198	140	1.413314
22	65	195	147	1.325058
22	66	187	136	1.369339
22	67	150	111	1.347761
22	68	132	81	1.624270
22	69	71	62	1.140307
22	70	64	26	2.474912
22	71	18	0	0.000000
22	72	25	13	1.946684
22	73	0	0	0.000000
22	74	31	22	1.395768
22	75	17	0	0.000000
22	76	13	0	0.000000
23	0	0	0	0.000000
23	1	0	0	0.000000
23	2	0	0	0.000000
23	3	5	0	0.000000
23	4	22	14	1.533333
23	5	29	0	0.000000
23	6	30	16	1.822132
23	7	23	0	0.000000
23	8	43	34	1.257304
23	9	45	33	1.349571
23	10	35	30	1.158019
23	11	32	29	1.088925
23	12	62	24	2.512111
23	13	35	29	1.194500
23	14	55	26	2.068235
23	15	49	31	1.552791
23	16	67	26	2.511921
23	17	51	44	1.147553
23	18	62	45	1.369591
23	19	39	30	1.291049
23	20	43	30	1.418609
23	21	54	31	1.726089
23	22	52	50	1.034321
23	23	92	44	2.066761
23	24	78	0	0.000000
23	25	59	42	1.383137
23	26	55	47	1.165881
23	27	51	35	1.444457
23	28	56	45	1.239997
23	29	95	41	2.275946
23	30	80	44	1.802130
23	31	117	87	1.340193
23	32	186	143	1.297298
23	33	237	176	1.344249
23	34	238	186	1.278861
23	35	232	137	1.687653
23	36	216	161	1.340528
23	37	243	130	1.863582
23	38	282	161	1.747763
23	39	286	203	1.404678
23	40	335	210	1.590410
23	41	325	216	1.502765
23	42	294	204	1.439153
23	43	181	145	1.241969
23	44	135	87	1.551280
23	45	97	81	1.195100
23	46	136	79	1.712763
23	47	165	83	1.985174
23	48	192	132	1.454931
23	49	187	138	1.351079
23	50	158	123	1.281796
23	51	124	86	1.440409
23	52	104	86	1.205896
23	53	119	81	1.463415
23	54	97	66	1.463235
23	55	119	66	1.789421
23	56	144	119	1.203546
23	57	175	129	1.355281
23	58	206	120	1.715033
23	59	186	126	1.466796
23	60	192	125	1.536970
23	61	200	136	1.470394
23	62	206	127	1.615525
23	63	185	143	1.292424
23	64	206	156	1.322048
23	65	231	158	1.459727
23	66	217	145	1.490594
23	67	202	124	1.623027
23	68	173	110	1.573884
23	69	112	70	1.597925
23	70	63	39	1.600378
23	71	41	18	2.238543
23	72	0	0	0.000000
23	73	25	0	0.000000
23	74	0	0	0.000000
23	75	0	0	0.000000
23	76	0	0	0.000000
24	0	0	0	0.000000
24	1	0	0	0.000000
24	2	0	0	0.000000
24	3	8	0	0.000000
24	4	8	0	0.000000
24	5	0	0	0.000000
24	6	25	13	1.858547
24	7	38	21	1.778256
24	8	41	23	1.748409
24	9	45	0	0.000000
24	10	42	0	0.000000
24	11	50	25	1.961529
24	12	55	36	1.511318
24	13	35	32	1.091048
24	14	49	40	1.218965
24	15	55	34	1.581658
24	16	44	46	0.958584
24	17	59	39	1.499895
24	18	51	45	1.129389
24	19	50	40	1.220863
24	20	41	0	0.000000
24	21	68	46	1.468119
24	22	44	49	0.900586
24	23	78	56	1.383906
24	24	62	42	1.466081
24	25	63	50	1.240914
24	26	46	43	1.067459
24	27	40	37	1.073259
24	28	78	41	1.880953
24	29	76	44	1.716285
24	30	94	56	1.666654
24	31	143	87	1.638201
24	32	187	133	1.401250
24	33	254	174	1.457394
24	34	304	198	1.539347
24	35	253	175	1.440184
24	36	251	194	1.293984
24	37	221	147	1.500564
24	38	221	182	1.213816
24	39	283	187	1.514297
24	40	355	228	1.559237
24	41	363	248	1.465002
24	42	316	252	1.251634
24	43	219	156	1.401801
24	44	154	112	1.377362
24	45	116	82	1.414720
24	46	115	96	1.194244
24	47	146	91	1.597234
24	48	166	119	1.392104
24	49	222	141	1.566326
24	50	184	140	1.315133
24	51	141	97	1.450327
24	52	128	81	1.576146
24	53	125	105	1.189990
24	54	148	103	1.434846
24	55	132	103	1.276697
24	56	165	112	1.471171
24	57	192	123	1.556957
24	58	183	128	1.423487
24	59	183	141	1.292981
24	60	184	121	1.519827
24	61	225	139	1.611661
24	62	214	157	1.359391
24	63	219	131	1.666680
24	64	217	164	1.326191
24	65	231	184	1.252009
24	66	224	127	1.756008
24	67	201	113	1.776515
24	68	170	136	1.242603
24	69	132	81	1.629158
24	70	93	56	1.647252
24	71	34	0	0.000000
24	72	0	0	0.000000
24	73	23	21	1.085701
24	74	25	0	0.000000
24	75	0	0	0.000000
24	76	0	0	0.000000
25	0	0	0	0.000000
25	1	0	0	0.000000
25	2	0	0	0.000000
25	3	12	0	0.000000
25	4	0	0	0.000000
25	5	26	14	1.795942
25	6	23	16	1.411930
25	7	35	14	2.399121
25	8	50	25	1.943392
25	9	46	21	2.149187
25	10	57	43	1.317509
25	11	55	36	1.515742
25	12	39	22	1.741267
25	13	39	21	1.819616
25	14	47	29	1.597376
25	15	42	34	1.230269
25	16	54	38	1.419984
25	17	52	46	1.126668
25	18	54	0	0.000000
25	19	0	0	0.000000
25	20	61	31	1.934116
25	21	74	42	1.743928
25	22	66	45	1.467140
25	23	79	52	1.498821
25	24	79	34	2.266969
25	25	62	42	1.457460
25	26	62	42	1.464015
25	27	50	49	1.017333
25	28	56	40	1.390193
25	29	81	51	1.575525
25	30	82	67	1.218131
25	31	115	97	1.183793
25	32	192	125	1.530910
25	33	309	183	1.679835
25	34	296	225	1.314887
25	35	299	235	1.269111
25	36	249	198	1.254965
25	37	238	178	1.337853
25	38	241	153	1.569469
25	39	249	177	1.408311
25	40	327	227	1.440191
25	41	369	248	1.484400
25	42	283	195	1.451408
25	43	197	137	1.435016
25	44	165	92	1.782754
25	45	160	88	1.806621
25	46	157	119	1.318426
25	47	142	95	1.485547
25	48	160	105	1.518139
25	49	207	127	1.628281
25	50	170	124	1.367502
25	51	148	102	1.446978
25	52	143	91	1.562905
25	53	158	107	1.466783
25	54	178	113	1.569083
25	55	171	129	1.320877
25	56	193	118	1.630343
25	57	180	118	1.524776
25	58	198	151	1.307066
25	59	199	151	1.317712
25	60	242	161	1.499406
25	61	200	138	1.451262
25	62	243	162	1.493459
25	63	261	174	1.497436
25	64	272	153	1.782115
25	65	261	171	1.523655
25	66	222	148	1.495904
25	67	170	135	1.265218
25	68	169	130	1.297304
25	69	126	104	1.204426
25	70	87	54	1.601756
25	71	41	43	0.954262
25	72	21	0	0.000000
25	73	23	13	1.775692
25	74	0	0	0.000000
25	75	0	0	0.000000
25	76	21	0	0.000000
26	0	0	0	0.000000
26	1	0	0	0.000000
26	2	5	0	0.000000
26	3	11	8	1.333333
26	4	21	14	1.459316
26	5	20	15	1.312414
26	6	29	24	1.200714
26	7	40	34	1.165619
26	8	44	35	1.245178
26	9	54	26	2.033654
26	10	54	39	1.364664
26	11	54	33	1.615015
26	12	41	0	0.000000
26	13	41	19	2.100001
26	14	34	21	1.586734
26	15	35	25	1.383850
26	16	46	29	1.566667
26	17	49	35	1.388749
26	18	59	32	1.818173
26	19	40	30	1.299845
26	20	57	26	2.148537
26	21	58	41	1.404850
26	22	69	34	1.996180
26	23	74	43	1.703904
26	24	59	54	1.093701
26	25	57	0	0.000000
26	26	66	46	1.425546
26	27	60	39	1.520440
26	28	63	39	1.600511
26	29	74	46	1.596560
26	30	65	40	1.609965
26	31	85	76	1.114216
26	32	152	84	1.801162
26	33	205	164	1.249524
26	34	284	198	1.431782
26	35	296	228	1.301208
26	36	261	216	1.207652
26	37	288	218	1.324078
26	38	241	188	1.281666
26	39	249	172	1.441774
26	40	271	200	1.353976
26	41	359	253	1.414689
26	42	290	218	1.330725
26	43	155	130	1.191004
26	44	131	93	1.399145
26	45	156	97	1.599207
26	46	145	124	1.171243
26	47	172	116	1.479642
26	48	167	103	1.616218
26	49	195	131	1.486586
26	50	174	108	1.614040
26	51	175	106	1.640714
26	52	158	122	1.288929
26	53	202	136	1.492460
26	54	215	135	1.591894
26	55	209	118	1.768491
26	56	196	138	1.420177
26	57	242	141	1.711743
26	58	206	161	1.279189
26	59	200	138	1.446297
26	60	200	139	1.434224
26	61	224	165	1.362059
26	62	249	151	1.641301
26	63	236	163	1.445577
26	64	245	203	1.206066
26	65	243	163	1.485839
26	66	176	132	1.327842
26	67	180	87	2.049672
26	68	166	95	1.745786
26	69	124	76	1.626400
26	70	86	62	1.383491
26	71	45	33	1.355102
26	72	0	0	0.000000
26	73	0	0	0.000000
26	74	0	0	0.000000
26	75	0	0	0.000000
26	76	0	0	0.000000
27	0	0	0	0.000000
27	1	0	0	0.000000
27	2	8	5	1.800000
27	3	0	0	0.000000
27	4	36	21	1.681929
27	5	30	0	0.000000
27	6	0	0	0.000000
27	7	47	28	1.652789
27	8	36	32	1.121205
27	9	53	40	1.294899
27	10	0	0	0.000000
27	11	44	30	1.462231
27	12	35	24	1.439926
27	13	30	30	0.995528
27	14	39	39	1.000065
27	15	52	31	1.657624
27	16	39	30	1.290547
27	17	53	26	2.000141
27	18	44	37	1.161675
27	19	50	31	1.596193
27	20	47	38	1.231337
27	21	42	43	0.977266
27	22	53	38	1.385093
27	23	67	51	1.306584
27	24	65	53	1.222858
27	25	80	34	2.314617
27	26	83	55	1.497331
27	27	62	45	1.367379
27	28	36	28	1.272897
27	29	50	35	1.416356
27	30	57	51	1.116565
27	31	99	56	1.757123
27	32	117	84	1.387384
27	33	164	130	1.260609
27	34	216	141	1.528365
27	35	286	208	1.371986
27	36	304	216	1.407650
27	37	361	212	1.706070
27	38	307	184	1.672064
27	39	290	178	1.627223
27	40	264	203	1.299596
27	41	316	206	1.532272
27	42	270	169	1.594296
27	43	170	142	1.198511
27	44	141	94	1.496083
27	45	143	115	1.240764
27	46	163	121	1.345724
27	47	193	120	1.599442
27	48	149	119	1.251993
27	49	195	129	1.510605
27	50	178	120	1.479496
27	51	175	119	1.469994
27	52	207	135	1.527293
27	53	233	132	1.759030
27	54	219	158	1.386154
27	55	225	164	1.369564
27	56	248	166	1.489868
27	57	242	184	1.314971
27	58	250	177	1.411049
27	59	219	158	1.388172
